ntype,endgroup,capatom,dihedral,delatom
a,15,16
a,58,61
a,73,84
a,81,85
a,93,108
a,116,131
a,130,132
a,140,155
a,199,200
a,212,223
a,231,246
a,243,247
a,258,269
a,266,270
a,290,293
a,305,316
a,301,317
a,329,340
a,325,341
a,363,364
a,398,409
a,394,410
a,418,422
a,430,441
a,438,442
a,450,465
a,462,466
a,474,489
a,488,490
a,502,513
a,510,514
a,512,515
a,523,538
a,537,539
a,547,562
a,559,563
a,561,564
a,576,587
a,572,588
a,584,589
a,605,608
a,607,609

