ntype,endgroup,capatom,dihedral,delatom
a,23,38
a,60,61
a,125,128
a,162,173
a,172,174
a,182,197
a,196,198
a,220,221
a,243,244
a,256,267
a,266,268
a,280,291
a,276,292
a,290,293
a,315,316
a,328,339
a,324,340
a,338,341
a,353,364
a,361,365
a,377,388
a,373,389
a,401,412
a,409,413
a,411,414
a,434,437
a,449,460
a,494,505
a,502,506
a,518,529
a,514,530
a,542,553
a,538,554
a,562,577
a,576,578
a,598,601


